ID	label
Pdf_Chunk_id1082: Reserves ...........................................................................................88, 116, 118, 143, 148, 151 Restructuring ....................................................................................................................24, 96, 132 Return on assets ....................................................................................................................... 24, 32 Return on invested capital .........................................................................................................31 Revenue ..........................................................................................24, 87, 93-95, 143, 172-174 Risk management and control ...................................................................................... 33, 54 Risks ...................................................................................................................................................33-45 Segment information	PDF
Pdf_Chunk_id1083: Segment information ............................................................................................................93-95 Share-based payments .................................................................................................. 103-104 Share capital ...................................................................................... 51, 88-89, 117, 147, 151 Shareholders ....................................................................................................................21, 52, 166 Significant subsidiaries .............................................................................................................142 Staff costs ..............................................................................................................................................97 Strategy ..............................................................................................................................................9-11 Taxation	PDF
Pdf_Chunk_id1084: Taxation .....................................................................................................................................105-107 The Americas ...................................................................................................................95, 97, 110 Total shareholder return ..............................................................................................................76 Treasury ............................................................................................................................. 39, 121-127 Turnover ..........................................................................................24, 87, 93-95, 143, 172-174 Underlying earnings per share .....................................................................................30, 107 Underlying effective tax rate .........................................................................................30, 105 Underlying operating margin	PDF
Pdf_Chunk_id1085: 105 Underlying operating margin ..................................................................................................30 Underlying operating profit ......................................................................................30, 93-94 Underlying sales growth ......................................................................................................28-29 Underlying volume growth ........................................................................................................30 Unilever Leadership Executive ...................................................................................7, 50, 97 Voting ...............................................................................................................................................51-52 Website .................................................................................................................................................161	PDF
Pdf_Chunk_id1086: 162Unilever Annual Report and Accounts 2019Financial StatementsAdditional information for US listing purposesForm 20-F references Item 1Identity of Directors, Senior Management and Advisers ..................................................................................................................................................................... n/aItem 2 Offer Statistics and Expected Timetable ................................................................................................................................................................................................... n/aItem 3Key InformationA. B. C. D.	PDF
Pdf_Chunk_id1087: Selected Financial Data ................................................................................................................................................................................................................ 117, 166, 172 – 173 Capitalisation and Indebtedness .............................................................................................................................................................................................................................. n/a Reasons for the offer and use of proceeds .......................................................................................................................................................................................................... n/a Risk factors	PDF
Pdf_Chunk_id1088: n/a Risk factors .........................................................................................................................................................................................................................................................................33 – 39	PDF
Pdf_Chunk_id1089: Item 4Information on the CompanyA. B. C. D.History and development of the company ....................................................................................4, 6, 21, 24 – 32, 47, 51, 53, 90, 111 – 112, 134 – 136, 161 Business overview ................................................................................................................................................................................ 2 – 3, 24 – 32, 39, 42, 45, 47, 93 – 95, 167 Organisational structure ......................................................................................................................................................................................................................................... 47, 142 Property, plant and equipment .............................................................................................................................................................................................111 – 112, 167 – 168	PDF
Pdf_Chunk_id1090: Item 4A Unresolved Staff Comments ................................................................................................................................................................................................................................................................. n/aItem 5 Operating and Financial Review and ProspectsA. B. C. D. E. F. G.	PDF
Pdf_Chunk_id1091: Operating results .............................................................................................................................................................................................................6, 8, 23 – 32, 39, 42, 45, 124 Liquidity and capital resources ................................................................................................................ 26 – 27, 33, 78, 90, 111 – 112, 116, 119 – 120, 121 – 133 Research and development, patents and licences, etc. ...................................................................................................................................................10, 95 – 96, 167 Trend information .............................................................................................................................................................................................................................6, 6, 24 – 32, 35 – 39 Off-balance sheet arrangements	PDF
Pdf_Chunk_id1092: 6, 24 – 32, 35 – 39 Off-balance sheet arrangements ........................................................................................................................................................................................121 – 127, 130 – 133 Tabular disclosure of contractual obligations .....................................................................................................................................................................................................27 Safe harbour ............................................................................................................................................................................................................................................ inside back cover	PDF
Pdf_Chunk_id1093: Item 6Directors, Senior Management and EmployeesA. B. C. D. E.	PDF
Pdf_Chunk_id1094: Directors and senior management ..........................................................................................................................................................................................................49, 50, 165 Compensation ............................................................................................................................................................................................................................................60 – 77, 97 – 104 Board practices ...............................................................................................................................................................................................47 – 49, 54 – 55, 58, 60, 71 – 72, 165 Employees	PDF
Pdf_Chunk_id1095: – 49, 54 – 55, 58, 60, 71 – 72, 165 Employees .........................................................................................................................................................................................................................................................................97, 165 Share ownership .........................................................................................................................................................................................................................63 – 77, 103 – 104, 165	PDF
Pdf_Chunk_id1096: Item 7 Major Shareholders and Related Party TransactionsA. B. C.Major shareholders ...........................................................................................................................................................................................................................................51 – 52, 166 Related party transactions ...................................................................................................................................................................................................................................137, 166 Interest of experts and counsel ................................................................................................................................................................................................................................... n/aItem 8Financial InformationA. B.	PDF
Pdf_Chunk_id1097: Item 8Financial InformationA. B.Consolidated statements and other financial information ..........................................................................................78 – 79, 87 – 142, 161, 166, 173 – 178 Significant changes ............................................................................................................................................................................................................................................................. 141Item 9The Offer and ListingA. B. C. D. E. F.	PDF
Pdf_Chunk_id1098: Offer and listing details .......................................................................................................................................................................................................................................................51 Plan of distribution .............................................................................................................................................................................................................................................................. n/a Markets ...........................................................................................................................................................................................................................................................................................51 Selling shareholders	PDF
Pdf_Chunk_id1099: Selling shareholders ........................................................................................................................................................................................................................................................... n/a Dilution ........................................................................................................................................................................................................................................................................................ n/a Expenses of the issue ......................................................................................................................................................................................................................................................... n/a	PDF
Pdf_Chunk_id1100: 163Unilever Annual Report and Accounts 2019Additional information for US listing purposes continuedItem 10 Additional InformationA. B. C. D. E. F. G. H. I.	PDF
Pdf_Chunk_id1101: Share capital ............................................................................................................................................................................................................................................................................n/a Articles of association .................................................................................................................................................................................................................................47 – 53, 58, 69 Material contracts ........................................................................................................................................................................................................................................................47, 167 Exchange controls	PDF
Pdf_Chunk_id1102: 167 Exchange controls ................................................................................................................................................................................................................................................................167 Taxation ..........................................................................................................................................................................................................................................................................168 – 169 Dividends and paying agents ...................................................................................................................................................................................................................................... n/a Statement by experts	PDF
Pdf_Chunk_id1103: n/a Statement by experts ......................................................................................................................................................................................................................................................... n/a Documents on display ............................................................................................................................................................................................................................................161, 167 Subsidiary information ..................................................................................................................................................................................................................................................... n/a	PDF
Pdf_Chunk_id1104: Item 11 Quantitative and Qualitative Disclosures About Market Risk ................................................................................... 98 – 103, 114 – 116, 121 – 128, 130 – 132Item 12 Description of Securities Other than Equity SecuritiesA. B. C. D.1 D.2 D.3 D.4	PDF
Pdf_Chunk_id1105: Description of debt securities ....................................................................................................................................................................................................................................... n/a Description of warrants and rights ........................................................................................................................................................................................................................... n/a Description of other securities ..................................................................................................................................................................................................................................... n/a Name of depositary and address of principal executive	PDF
Pdf_Chunk_id1106: n/a Name of depositary and address of principal executive ........................................................................................................................................................................... n/a Title of ADRS and brief description of provisions ............................................................................................................................................................................................. n/a Transfer agent fees and charges ................................................................................................................................................................................................................................ 170 Transfer agent payments	PDF
Pdf_Chunk_id1107: 170 Transfer agent payments ................................................................................................................................................................................................................................................170	PDF
Pdf_Chunk_id1108: Item 13 Defaults, Dividend Arrearages and DelinquenciesA. B.Defaults .......................................................................................................................................................................................................................................................................................170 Dividend arrearages and delinquencies ..............................................................................................................................................................................................................170Item 14 Material Modifications to the Rights of Security Holders and Use of Proceeds .......................................................................................................................... n/a	PDF
Pdf_Chunk_id1109: Item 15 Controls and Procedures ........................................................................................................................................................................................................... 53 – 55, 79, 171Item 16 ReservedA. B. C. D. E. F. G. H.	PDF
Pdf_Chunk_id1110: Audit Committee Financial Expert .......................................................................................................................................................................................................................48, 54 Code of Ethics .............................................................................................................................................................................................................................................................33, 53, 56 Principal Accountant Fees and Services ..............................................................................................................................................................................................54 – 55, 171 Exemptions From The Listing Standards For Audit Committees ........................................................................................................................................................... n/a	PDF
Pdf_Chunk_id1111: n/a Purchases Of Equity Securities By The Issuer and Affiliated Purchasers ..................................................................................................................................51, 171 Change in Registrant’s Certifying Accountant .................................................................................................................................................................................................. n/a Corporate Governance ........................................................................................................................................................................................................................................................53 Mine Safety Disclosures ....................................................................................................................................................................................................................................................	PDF
Pdf_Chunk_id1112: n/a	PDF
Pdf_Chunk_id1113: Item 17 Financial Statements ............................................................................................................................................................................................ 78 – 79, 87 – 142, 173 – 178Item 18 Financial Statements ............................................................................................................................................................................................ 78 – 79, 87 – 142, 173 – 178Item 19 ExhibitsPlease refer to the Exhibit list located immediately following the signature page for this document as filed with the SEC.164Unilever Annual Report and Accounts 2019Financial StatementsDirectors, senior management and employees	PDF
Pdf_Chunk_id1114: Financial StatementsDirectors, senior management and employeesEmployees The average number of employees for the last three years is provided in note 4A on page 97. The average number of employees during 2019 included 9,327 seasonal workers. We believe our relationship with our employees and any labour unions of which they may be part is satisfactory in all material respects.	PDF
Pdf_Chunk_id1115: Global employee share plans (shares) In November 2014, Unilever’s global employee plan ‘SHARES’ was launched in 17 countries. SHARES gives eligible Unilever employees below management level the opportunity to invest between €10 and €200 per month from their net salary in Unilever shares. For every three shares our employees buy (Investment Shares), Unilever will give them one free Matching Share, which will vest if employees hold their Investment Shares for at least three years. The Matching Shares are not subject to any performance conditions. In 2015, SHARES was rolled out globally and is now offered in more than 100 countries. Executive Directors are not eligible to participate in SHARES. As of 20 February 2020, awards for 257,156 NV and 209,321 PLC shares were outstanding under SHARES.	PDF
Pdf_Chunk_id1116: North American share plans Unilever also maintains share plans for its North American employees that are governed by an umbrella plan referred to as the Unilever North America Omnibus Equity Compensation Plan. These plans are the North American equivalents of the Unilever Share Plan 2017 and the GSIP, MCIP and SHARES plans. The rules governing these share plans are materially the same as the rules governing the Unilever Share Plan 2017, GSIP, MCIP and SHARES plans, respectively. However, the plans contain non-competition and non-solicitation covenants and they are subject to US and Canadian employment and tax laws. The plans are administered by the North America Compensation Committee of Unilever United States Inc. and they are governed by New York law.	PDF
Pdf_Chunk_id1117: The foregoing description of the Unilever North America Omnibus Equity Compensation Plan does not purport to be complete and is qualified in its entirety by reference to the Unilever North America Omnibus Equity Compensation Plan, including all amendments thereto, filed as Exhibit 99.1 to the Form S-8 (File No. 333-185299) filed with the SEC on 6 December 2012, which is incorporated herein by reference.Compensation committee The Committee is concerned with the remuneration of the Executive and Non-Executive Directors and the tier of management directly below the Boards. It also has responsibility for the cash and executive and all employee share-based incentive plans, the Remuneration Policy and performance evaluation of the Unilever Leadership Executive.Directors and senior managementFamily relationship There are no family relationships between any of our Executive Directors, members of the ULE or Non-Executive Directors.	PDF
Pdf_Chunk_id1118: Other arrangements None of our Non-Executive Directors, Executive Directors or other key management personnel are elected or appointed under any arrangement or understanding with any major shareholder, customer, supplier or others.165Unilever Annual Report and Accounts 2019Additional information for US listing purposes continuedMajor shareholders and related party transactionsMajor shareholders The voting rights of the significant shareholders of NV and PLC are the same as for other holders of the class of share held by such significant shareholder.The principal trading markets upon which Unilever shares are listed are Euronext Amsterdam for NV ordinary shares and the London Stock Exchange for PLC ordinary shares.	PDF
Pdf_Chunk_id1119: In the United States, NV New York Registry Shares and PLC American Depositary Receipts are traded on the New York Stock Exchange. Deutsche Bank Trust Company Americas (Deutsche Bank) acts for NV and PLC as issuer, transfer agent and, in respect of the PLC American Depositary Receipts, depositary.At 20 February 2020 (the latest practicable date for inclusion in this report), there were 3,994 registered holders of NV New York Registry Shares and 791 registered holders of PLC American Depositary Receipts in the United States. We estimate that approximately 13% of NV’s ordinary shares (including shares underlying NV New York Registry shares) were held in the United States (approximately 10% in 2018) and approximately 11% of PLC’s ordinary shares (including shares underlying PLC American Depositary Receipts) were held in the United States (approximately 11% in 2018).	PDF
Pdf_Chunk_id1120: NV and PLC are separate companies with separate stock exchange listings and different shareholders. Shareholders cannot convert or exchange the shares of one for shares of the other and the relative share prices on the various markets can, and do, fluctuate. Each NV ordinary share represents the same underlying economic interest in the Unilever Group as each PLC ordinary share (save for exchange rate fluctuations).	PDF
Pdf_Chunk_id1121: If you are a shareholder of NV, you have an interest in a Dutch legal entity, your dividends will be paid in euros (converted into US dollars if you have shares registered in the United States) and you may be subject to tax in the Netherlands. If you are a shareholder of PLC, your interest is in a UK legal entity, your dividends will be paid in sterling (converted into US dollars if you have American Depositary Receipts) and you may be subject to UK tax. Nevertheless, the Equalisation Agreement means that as a shareholder of either company you effectively have an interest in the whole of Unilever. On a going concern basis, you have largely equal rights over our combined net profit and capital reserves as shown in the consolidated accounts.	PDF
Pdf_Chunk_id1122: To Unilever’s knowledge, the Unilever Group is not owned or controlled, directly or indirectly, by another corporation, any foreign government or by any other legal or natural person, severally or jointly. The Group is not aware of any arrangements the operation of which may at any subsequent date result in a change of control of Unilever.Related party transactions Transactions with related parties are conducted in accordance with agreed transfer pricing policies and include sales to joint ventures and associates. Other than those disclosed in notes 23 to the consolidated financial statements (and incorporated herein as above), there were no related party transactions that were material to the Group or to the related parties concerned that are required to be reported in 2019 up to 20 February 2020 (the latest practicable date for inclusion in this report).	PDF
Pdf_Chunk_id1123: Dividend record The following tables show the dividends declared and dividends paid by NV and PLC for the last five years, expressed in terms of the revised share denominations which became effective from 22 May 2006. Differences between the amounts ultimately received by US holders of NV and PLC shares are the result of changes in exchange rates between the equalisation of the dividends and the date of payment.20192018201720162015Dividends declared for the yearNV dividends€1.55€1.43€1.28€1.21€1.64Dividend per €0.16$1.82$1.66$1.42$1.32$1.83Dividend per €0.16 (US Registry)PLC dividends£1.35£1.26€1.09£0.88£1.43Dividend per 31/9p$1.82$1.66$1.42$1.32$1.83Dividend per 31/9p (US Registry)Dividends paid during the yearNV dividends€1.52€1.40€1.26€1.19€1.62Dividend per €0.16$1.83$1.56$1.40$1.32$1.82Dividend per €0.16 (US Registry)PLC dividends£1.33£1.22€1.04£0.87£1.42Dividend per 31/9p	PDF
Pdf_Chunk_id1124: PLC dividends£1.33£1.22€1.04£0.87£1.42Dividend per 31/9pDividend per 31/9p (US Registry)$1.83$1.56$1.40$1.32$1.82166Unilever Annual Report and Accounts 2019Financial Statementscompetitor products - as they ready a product for launch into a new market. They work closely with colleagues in marketing and supply chain to make sure the new product can be manufactured efficiently and meets the needs of our consumers.Material contracts The descriptions of the foundation agreements set forth in the Unilever Annual Report and Accounts 2019 do not purport to be complete and are qualified in their entirety by reference to the Equalisation Agreement between NV and PLC, the Deed of Mutual Covenants and the Agreement for Mutual Guarantees of Borrowing, including all amendments thereto, filed as Exhibits 4.1(a), 4.1(b) and 4.1(c), respectively, to this report, which are incorporated herein by reference.	PDF
Pdf_Chunk_id1125: More than 6,000 Unilever R&D professionals are building our brands through innovation. We invested around €900 million in R&D in each of the last three years, and we hold a portfolio of more than 20,000 patents and patent applications.Exchange controls Under the Dutch External Financial Relations Act of 25 March 1994, the Minister of Finance is authorised to issue regulations relating to financial transactions concerning the movement of capital to or from other countries with respect to direct investments, establishment, the performing of financial services, the admission of negotiable instruments or goods with respect to which regulations have been issued under the Import and Export Act in the interest of the international legal system or an arrangement relevant thereto. These regulations may contain a prohibition to perform any of the actions indicated in those regulations without a licence. To date, no regulations of this type, have been issued which are applicable to NV.	PDF
Pdf_Chunk_id1126: Raw materials Our products use a wide variety of raw and packaging materials which we source internationally and which may be subject to price volatility either directly or as a result of movements in foreign exchange rates. In 2019 we experienced significant deflation in Palm oil prices but this was offset by slight price increases dairy products, cocoa and sugar. Prices were also negatively impacted following foreign exchange rates deterioration across many emerging markets, with significant impact from Argentina, Pakistan, India, Brazil and Turkey. Looking ahead to 2020, we remain watchful for volatility in commodity and foreign exchange markets.Seasonality Certain of our businesses, such as ice cream, are subject to significant seasonal fluctuations in sales. However, Unilever operates globally in many different markets and product categories, and no individual element of seasonality is likely to be material to the results of the Group as a whole.	PDF
Pdf_Chunk_id1127: Other than certain economic sanctions which may be in place from time to time, there are currently no UK laws, decrees or regulations restricting the import or export of capital or affecting the remittance of dividends or other payments to holders of the PLC’s shares who are non-residents of the UK. Similarly, other than certain economic sanctions which may be in force from time to time, there are no limitations relating only to non- residents of the UK under English law or the PLC’s Articles of Association on the right to be a holder of, and to vote in respect of, the company’s shares.Intellectual property We have a large portfolio of patents and trademarks, and we conduct some of our operations under licences that are based on patents or trademarks owned or controlled by others. We are not dependent on any one patent or group of patents. We use all appropriate efforts to protect our brands and technology.	PDF
Pdf_Chunk_id1128: Unilever Annual Report on Form 20-F 2019 Filed with the SEC on the SEC’s website. Printed copies are available, free of charge, upon request to Unilever PLC, Investor Relations department, 100 Victoria Embankment, London, EC4Y 0DY United Kingdom.Competition As a fast-moving consumer goods (FMCG) company, we are competing with a diverse set of competitors. Some of these operate on an international scale like ourselves, while others have a more regional or local focus. Our business model centres on building brands which consumers know, trust, like and buy in conscious preference to competitors’. Our brands command loyalty and affinity and deliver superior performance.Documents on display in the United States Unilever files and furnishes reports and information with the United States SEC. Certain of our reports and other information that we file or furnish to the SEC are also available to the public over the internet on the SEC’s website.Other information on the Company	PDF
Pdf_Chunk_id1129: Other information on the CompanyInnovation, Research and Development Innovation is at the heart of Unilever’s ambition to grow sustainably. Science, technology and product development are central to our plans to keep providing consumers with great brands that improve their lives while having a positive impact on the environment and society.Information on market share Unless otherwise stated, market share refers to value share as opposed to volume share. The market data and competitive position classifications are taken from independent industry sources in the markets in which Unilever operates.	PDF
Pdf_Chunk_id1130: All our innovations are based on key insights into what consumers want and need. We aim to develop products that have purpose, so that consumers choose them again and again. We work on a wide portfolio of projects, combining the search for breakthrough technologies with the constant drive to respond to competitors, move into new markets, and make our products more sustainable. The products we develop through innovation, whether by ourselves or through our extensive partnerships with leading scientists, academic institutions, suppliers and specialist businesses, play an essential role in our ambition to make a positive impact on the world around us. Many of the challenges of improving health and well-being, reducing environmental impact, and improving nutrition will be met through science and technology.	PDF
Pdf_Chunk_id1131: Iran-related required disclosure Unilever operates in Iran through a non-US subsidiary. In 2019, sales in Iran were significantly less than one percent of Unilever’s worldwide turnover. During the year, this non-US subsidiary had approximately €1,334 in gross revenues and less than €547 in net profits attributable to the sale of food, personal care and home care products to the Hotel Homa Group, which is owned by the Social Security Organization of Iran, and IRR Mohammad Rasoullah Pharmacy & Kowsar ‘Veterans of IRGC’, which are affiliated with the Islamic Republic Revolutionary Guard Corps. Income, payroll and other taxes, duties and fees (including for utilities) were payable to the Government of Iran and affiliated entities in connection with our operations. Our non-US subsidiary maintains bank accounts in Iran with various banks to facilitate our business in the country and make any required payments to the Government of Iran and affiliated entities. While we currently continue our	PDF
Pdf_Chunk_id1132: payments to the Government of Iran and affiliated entities. While we currently continue our activities in Iran, we are continuously evaluating such activities in the light of the evolving regulatory environment.	PDF
Pdf_Chunk_id1133: Our six main R&D centres in the US, UK, Netherlands, India and China work on the science and technologies that can be applied to our product development process. Our research aims to bring together the best thinking and ideas from wherever they exist.Product design teams take our breakthroughs in science and technology one step further, turning unique insights into the products that consumers want and need. Development and testing of new technology takes place until it fits the product description.Property, plant and equipmentThe Group has interests in properties in most of the countries where there are Unilever operations. None of these interest are individually material in the context of the Group as a whole. The properties are used predominantly to house production and distribution activities and as offices. There is a mixture of leased and owned property throughout	PDF
Pdf_Chunk_id1134: Our R&D Deploy teams draw on local knowledge - such as consumer preference, the regulatory framework, legal considerations and167Unilever Annual Report and Accounts 2019Additional information for US listing purposes continuedthe Group. We are not aware of any environmental issues affecting the properties which would have a material impact upon the Group, and there are no material encumbrances on our properties. Any difference between the market value of properties held by the Group and the amount at which they are included in the balance sheet is not significant. We believe our existing facilities are satisfactory for our current business and we currently have no plans to construct new facilities or expand or improve our current facilities in a manner that is material to the Group.	PDF
Pdf_Chunk_id1135: Under the Convention, a United States trust, company or organisation that is operated exclusively for religious, charitable, scientific, educational or public purposes is subject to an initial 15% withholding tax rate. Such an exempt organisation may be entitled to reclaim from tax authorities in the Netherlands a refund of the Dutch dividend tax, if and to the extent that it is exempt from United States Federal Income Tax and it would be exempt from tax in the Netherlands if it were organised and carried on all its activities there. If you are an NV shareholder resident in any country other than the United States or the Netherlands, any exemption from, or reduction or refund of, dividend withholding tax in the Netherlands may be governed by specific provisions in Dutch tax law, the ‘Tax Regulation for the Kingdom of the Netherlands’, or by the tax convention or any other agreement for the avoidance of double taxation, if any, between the Netherlands and your country of residence.	PDF
Pdf_Chunk_id1136: TaxationTaxation for US persons holding shares in NV The following notes are provided for guidance. US persons should consult their local tax advisers, particularly in connection with potential liability to pay US taxes on disposal, lifetime gift or bequest of their shares. A US person is a US individual citizen or resident, a corporation organised under the laws of the United States, any state or District of Columbia or any other legal person subject to United States Federal Income Tax on its worldwide income.	PDF
Pdf_Chunk_id1137: United States taxation on dividends If you are a US person, the dividend (including the withheld amount) up to the amount of NV earnings and profits for United States Federal Income Tax purposes will be ordinary dividend income. Dividends received by an individual will be taxed at a maximum rate of 15% or 20%, depending on the income level of the individual, provided the individual has held the shares for more than 60 days during the 121-day period beginning 60 days before the ex-dividend date, that NV is a qualified foreign corporation and that certain other conditions are satisfied. NV is a qualified foreign corporation for this purpose. In addition, an additional tax of 3.8% will apply to dividends and other investment income received by individuals with incomes exceeding certain thresholds. The dividends are not eligible for the dividends received deduction allowed to corporations.	PDF
Pdf_Chunk_id1138: Taxation on dividends in the Netherlands As of 1 January 2007, dividends paid by companies in the Netherlands are in principle subject to dividend withholding tax of 15%. Where a shareholder is entitled to the benefits of the current Income Tax Convention (the Convention) concluded on 18 December 1992 between the United States and the Netherlands, when dividends are paid by NV to: a corporation organised under the laws of the United States (or any • territory of it) having no permanent establishment in the Netherlands of which such shares form a part of the business property; or any other legal person subject to United States Federal Income Tax with respect to its worldwide income, having no permanent establishment in the Netherlands of which such shares form a part of the business property, these dividends qualify for a reduction of withholding tax on dividends in the Netherlands from 15% to 5%, if the beneficial owner is a company which directly holds at least 10% of the voting	PDF
Pdf_Chunk_id1139: 15% to 5%, if the beneficial owner is a company which directly holds at least 10% of the voting power of NV shares.	PDF
Pdf_Chunk_id1140: For US foreign tax credit purposes, the dividend is foreign source income, and withholding tax in the Netherlands is a foreign income tax that is eligible for credit against the shareholder’s United States income taxes. However, the rules governing the US foreign tax credit are complex, and additional limitations on the credit apply to individuals receiving dividends eligible for the maximum tax rate on dividends described above.Any portion of the dividend that exceeds NV’s United States earnings and profits is subject to different rules. This portion is a tax-free return of capital to the extent of your basis in NV’s shares, and thereafter is treated as a gain on a disposition of the shares.	PDF
Pdf_Chunk_id1141: Where a US person has a permanent establishment in the Netherlands, which has shares in NV forming part of its business property, dividends it receives on those shares are included in that establishment’s profit. They are subject to income tax or corporation tax in the Netherlands, as appropriate, and tax on dividends in the Netherlands will generally be applied at the full rate of 15% with, as appropriate, the possibility to claim a credit for that tax on dividends in the Netherlands against the income tax or corporation tax in the Netherlands. The net tax suffered may be treated as foreign income tax eligible for credit against shareholders’ United States income taxes.	PDF
Pdf_Chunk_id1142: Under a provision of the Dividend Tax Act in the Netherlands and provided certain conditions are satisfied, NV is entitled to a credit (up to a maximum of 3% of the gross dividend from which dividend tax is withheld) against the amount of dividend tax withheld before remittance to tax authorities in the Netherlands. The United States tax authority may take the position that withholding tax in the Netherlands eligible for credit should be limited accordingly.	PDF
